OBJECTID,NAME,ADDRESS,AREA_CODE,PHONE,SUITE,ST_NUM,PREFIX,STREET,CLASS,ID,X,Y,FIRE_ID,ZIP_ID,TYPE,SUFFIX,EDITOR,EDIT_DATE,STATE,CITY_ID,POLICE_ID_RMS,EXCLUDE,GLOBALID,SUBCLASS
3216,FL PROFESSIONAL FIREFIGHTERS ASSOC,345 W MADISON ST,,,,345,W,MADISON,ORG,4895,-84.2851985,30.43627814,105,32301,ST,,PENCEP,8/24/2016 0:00,FL,TALLAHASSEE,10,,{517A7A05-0C7D-40FF-80CF-07755917EB64},
3217,DAVID FRASURE DC,1342 TIMBERLANE RD,,224-4268,,1342,,TIMBERLANE,COM,4897,-84.25681304,30.50420577,900,32312,RD,,PENCEP,9/20/2019 0:00,FL,TALLAHASSEE,1,,{6E21F095-741B-4F8C-9023-A5AC4C0EA265},557
3218,MAGIC & FUN SHOP,1787 W TENNESSEE ST,,224-6244,,1787,W,TENNESSEE,COM,4898,-84.31081149,30.44850417,107,32304,ST,,PENCEP,,FL,TALLAHASSEE,16,,{A347657C-734C-48CA-BADC-1F183BD51BB6},
3219,SLEEP INN,1695 CAPITAL CIR NW,,575-5885,,1695,,CAPITAL ,LDG,6752,-84.36157613,30.47446558,800,32303,CIR,NW,PENCEP,,FL,TALLAHASSEE,17,,{F27AF493-B57A-4878-A026-655CFD0E1B0F},449
3220,MAGNOLIA CENTER II,1211 GOVERNORS SQUARE BLVD,,224-5200,,1211,,GOVERNORS SQUARE,COM,6754,-84.26343627,30.43929261,104,32301,BLVD,,PENCEP,10/1/2014 0:00,FL,TALLAHASSEE,5,,{C310AA00-3606-4E4C-809A-A7813A396220},
3221,SLICK AS GLASS,3206 W TENNESSEE ST,,997-8570,B,3206,W,TENNESSEE,COM,6755,-84.35140186,30.45969705,402,32304,ST,,PENCEP,,FL,TALLAHASSEE,17,,{68F51AE8-879D-4788-87DE-448EBE491B63},
3222,SMART STYLE,4400 W TENNESSEE ST,,350-0912,,4400,W,TENNESSEE,COM,8418,-84.35924341,30.46161357,402,32304,ST,,PENCEP,,FL,TALLAHASSEE,17,,{5F8FDAAB-DAF6-4D83-8FB4-68E7BF67CB80},
3223,SMITH BRYAN & MYERS,311 PARK AVE E,,224-5081,,311,,PARK,COM,6760,-84.27906094,30.44160191,101,32301,AVE,E,PENCEP,9/22/2014 0:00,FL,TALLAHASSEE,5,,{05EFDDAF-E31D-4CF1-869C-BF383DDD6E70},
3224,SMITH CHAPEL BIBLE COLLEGE,4085 BOTHWELL TER,,656-5950,,4085,,BOTHWELL,EDU,6761,-84.20854564,30.46620952,603,32317,TER,,PENCEP,,FL,TALLAHASSEE,6,,{24E2F1C3-02D7-4CC5-8F42-228E575E78DF},200
3225,SMITH CROWN & BRIDGE,3017 POWELL RD,,877-3900,,3017,,POWELL,COM,6762,-84.22619088,30.45835383,603,32308,RD,,PENCEP,,FL,TALLAHASSEE,6,,{6FF7606C-D981-41E4-815E-1428C5C4B39F},
3226,SMITH ECONOMIC EDUCATIONAL DEVELOPMENT,1415 DANIEL ST,,576-3651,,1415,,DANIEL,COM,6764,-84.30833977,30.4164871,303,32310,ST,,PENCEP,,FL,TALLAHASSEE,13,,{33C86FAB-E2E3-4845-96CF-D9E82ABF7F24},
3227,SMITH THOMPSON SHAW & MANAUSA P A,3520 THOMASVILLE RD,,,#4TH FL,3520,,THOMASVILLE,COM,6765,-84.24871795,30.50964498,900,32309,RD,,PENCEP,,FL,TALLAHASSEE,1,,{7FBFA037-CE64-4C1A-BAE3-7BC3212A56BE},
3228,SMITH WILLIAMS SERVICE CENTER,2295 PASCO ST,,414-9816,,2295,,PASCO,DAY,6767,-84.29214233,30.41811957,301,32310,ST,,PENCEP,1/13/2017 0:00,FL,TALLAHASSEE,11,,{A45950DA-76A7-4FF6-A689-190382878CFF},254
3229,HENDRICKSON INSURANCE SERVICES,1230 N ADAMS ST,,878-5600,,1230,N,ADAMS,COM,6768,-84.28215198,30.45587472,109,32303,ST,,PENCEP,10/1/2014 0:00,FL,TALLAHASSEE,15,,{B3B85E34-7CBE-4099-9957-3B28DAA3F82C},599
3230,SMOKE ON WHEEL AUTO DETAIL,1621 S MONROE ST,,513-3144,,1621,S,MONROE,COM,6769,-84.27997867,30.42698304,301,32301,ST,,PENCEP,,FL,TALLAHASSEE,7,,{904C61AC-3489-42AD-926F-BA37D6A76925},579
3231,JERRYS CIGAR SHOP,2810 SHARER RD,,386-8922,#02,2810,,SHARER,COM,6770,-84.29762076,30.47883663,202,32312,RD,,PENCEP,5/1/2017 0:00,FL,TALLAHASSEE,19,,{04210299-87D1-4337-8916-99D55976F8B8},
3232,BENEFICIAL FLORIDA,1140 CAPITAL CIR SE,,877-1112,#5-6,1140,,CAPITAL ,COM,767,-84.22742822,30.43360618,600,32301,CIR,SE,PENCEP,1/14/2014 0:00,FL,TALLAHASSEE,6,,{D2C60AB2-149B-450C-8FA7-F8B5812F3BB3},599
3233,BENNETTS HARDWARE,3402 APALACHEE PKWY,,878-3178,,3402,,APALACHEE,COM,771,-84.21867347,30.42841115,600,32311,PKWY,,PENCEP,,FL,TALLAHASSEE,6,,{A2E1FFB0-2242-409E-9F1E-F239BC4748D8},
3234,GENGHIS GRILL,830 E LAFAYETTE ST,,656-4444,,830,E,LAFAYETTE,RST,773,-84.27004697,30.43727216,300,32301,ST,,PENCEP,10/8/2013 0:00,FL,TALLAHASSEE,7,,{C2059D5E-D873-42F9-B57B-FFB9EB693EB9},161
3235,BENSON PAINTING,1409 GREEN ST,,561-1035,,1409,,GREEN,COM,774,-84.28620177,30.45822317,109,32303,ST,,PENCEP,,FL,TALLAHASSEE,19,,{6DC4ED87-590B-4833-B661-CAD44DA52BCC},
3236,BENTON EXPRESS,3708 PEDDIE DR,,576-5152,,3708,,PEDDIE,COM,776,-84.35480433,30.46821225,800,32303,DR,,PENCEP,,FL,TALLAHASSEE,17,,{EBF9FB71-33C5-4E1E-89A1-4410A18FD772},
3237,BERGER SINGERMAN PA,215 S MONROE ST,,525-9900,#705,215,S,MONROE,COM,777,-84.28029091,30.44023917,105,32301,ST,,PENCEP,,FL,TALLAHASSEE,5,,{822CAEF3-8DB0-4E27-AE54-CB457C347978},599
3238,ASPEN RUN APTS,2060 CONTINENTAL AVE,,576-6925,,2060,,CONTINENTAL,AC,778,-84.31607514,30.45723219,807,32304,AVE,,PENCEP,8/14/2015 0:00,FL,TALLAHASSEE,18,,{78F6D0A3-0615-4CD6-AD67-ACA50890A73F},429
3239,BERNARD F DALEY JR,901 N GADSDEN ST,,224-5823,,901,N,GADSDEN,COM,779,-84.2777251,30.45129907,109,32303,ST,,PENCEP,,FL,TALLAHASSEE,5,,{293A2B4D-A224-4CF3-83CC-DB9B57402FD7},599
3240,RED HILLS CROSSFIT,3185 CAPITAL CIR NE,,,B,3185,,CAPITAL ,COM,780,-84.24489902,30.49533545,908,32308,CIR,NE,PENCEP,10/22/2019 0:00,FL,TALLAHASSEE,4,,{539092CC-F421-4249-963D-99BEA797C6AF},141
3241,BERRYMAN & HENIGAR,3200 COMMONWEALTH BLVD,,878-8963,#101,3200,,COMMONWEALTH,COM,781,-84.35420198,30.47511653,800,32303,BLVD,,PENCEP,,FL,TALLAHASSEE,17,,{648ED15F-8426-4E51-92DE-C0B48F27B969},599
3242,BERT RIEDEL WATCHMAKER,3842 KILLEARN CENTER CT,,385-5700,,3842,,KILLEARN CENTER,COM,783,-84.24772299,30.50513951,900,32309,CT,,PENCEP,10/7/2016 0:00,FL,TALLAHASSEE,2,,{BD96394B-E8AF-4330-802C-E7BADE05ACC7},
3243,BEST BEAUTY SUPPLY,1964 W TENNESSEE ST,,575-8949,#17,1964,W,TENNESSEE,COM,784,-84.3151571,30.45009956,402,32304,ST,,PENCEP,,FL,TALLAHASSEE,16,,{4D7AFB8E-72E9-418B-B7E9-ECB2FD313398},580
3244,BEST BUY,1400 APALACHEE PKWY,,942-2300,,1400,,APALACHEE,COM,786,-84.25962792,30.43736047,600,32301,PKWY,,PENCEP,,FL,TALLAHASSEE,5,,{94653CAA-74DD-4404-9A38-0F41694B1E11},
3245,BEST INN,2738 GRAVES RD,,562-2378,,2738,,GRAVES,LDG,787,-84.31314502,30.484127,210,32303,RD,,PENCEP,,FL,TALLAHASSEE,19,,{83DB2450-1925-4483-A718-7640F5FDEF21},449
3246,QUALITY INN,6737 MAHAN DR,,656-2938,,6737,,MAHAN,LDG,791,-84.16290847,30.48267852,1200,32308,DR,,PENCEP,8/22/2016 0:00,FL,TALLAHASSEE,2,,{F4DF6FC5-9D6D-417F-8A25-E560582E2C63},449
3247,BLADES SALON,1750 THOMASVILLE RD,,222-4234,,1750,,THOMASVILLE,COM,882,-84.27249384,30.46357379,109,32303,RD,,PENCEP,,FL,TALLAHASSEE,3,,{F15C5B6F-C832-4667-9739-49466BF7B165},557
3248,MAX TELECOM,1704 THOMASVILLE RD,,915-0151,,1704,,THOMASVILLE,COM,5038,-84.27285397,30.46276158,109,32303,RD,,PENCEP,,FL,TALLAHASSEE,3,,{C17B9F11-19F6-49C9-920B-F28BC299EB9C},
3249,MAXIM HEALTHCARE SERVICESINC,1621 METROPOLITAN CIR,,910-1500,A,1621,,METROPOLITAN ,COM,5039,-84.25112722,30.497305,908,32308,CIR,,PENCEP,6/25/2014 0:00,FL,TALLAHASSEE,3,,{052C3480-2694-4B69-887D-08579523DEBB},
3250,PHARMACY PROVIDER SERVICES CORP,3375 CAPITAL CIR NE,,656-0100,I,3375,,CAPITAL ,COM,5874,-84.24621288,30.49983331,908,32308,CIR,NE,PENCEP,1/14/2014 0:00,FL,TALLAHASSEE,4,,{741D8C02-24BD-4FE8-8198-F7ACBB956789},
3251,SUPER SIGNS,1519 CAPITAL CIR NE,,422-1883,#16,1519,,CAPITAL ,COM,5875,-84.22715683,30.4588344,603,32308,CIR,NE,PENCEP,1/18/2017 0:00,FL,TALLAHASSEE,6,,{DE77F9B1-45AA-4332-8CF3-1C79BED5FD4F},
3252,ONE TOUCH BARBER SHOP,439 W GAINES ST,,,A,439,W,GAINES,COM,5876,-84.28790499,30.4351923,105,32301,ST,,PENCEP,2/12/2015 0:00,FL,TALLAHASSEE,10,,{5EBD0D3F-FCEB-4241-98F0-3068F7EE14F2},557
3253,UPS STORE,206 S WOODWARD AVE,,,,206,S,WOODWARD,COM,5877,-84.29833504,30.44020993,107,32306,AVE,,PENCEP,8/13/2018 0:00,FL,TALLAHASSEE,16,,{91AEF008-2FE0-4E33-8184-996DC41041C9},596
3254,KAPPA DELTA SORORITY,555 W JEFFERSON ST,,224-1376,,555,W,JEFFERSON,ORG,5878,-84.29049961,30.43937835,105,32301,ST,,PENCEP,1/23/2017 0:00,FL,TALLAHASSEE,15,,{0FAC3346-AD0D-4A69-82D1-990259D9EEF1},462
3255,PHI MU SORORITY,823 W JEFFERSON ST,,222-2328,,823,W,JEFFERSON,ORG,5879,-84.297095,30.43934215,105,32304,ST,,PENCEP,10/7/2016 0:00,FL,TALLAHASSEE,15,,{FC756801-2A74-4AAD-ADFC-EF5439BD0E69},462
3256,PHILADELPHIA PB BAPTIST CHURCH,840 DUNN ST,,222-5549,,840,,DUNN,REL,5880,-84.29710332,30.4501867,108,32304,ST,,PENCEP,7/11/2017 0:00,FL,TALLAHASSEE,15,,{841ED35A-9B6E-41BE-A61D-ACDA4F90C948},131
3257,PHILIP W MAY LICENSED REAL ESTATE,1912 PORTLAND AVE,,933-6970,,1912,,PORTLAND,COM,5882,-84.32178852,30.47778564,807,32303,AVE,,PENCEP,,FL,TALLAHASSEE,18,,{CBE3F23A-E0A7-46DF-B238-7DF678B90773},
3258,SUSHI TOYKO RESTAURANT,1490 APALACHEE PKWY,,2222002,#10,1490,,APALACHEE,RST,5884,-84.2581692,30.4368039,600,32301,PKWY,,MACKINNONA,3/4/2015 0:00,FL,TALLAHASSEE,5,,{F83FE2BA-2217-4DDA-91E7-36EB24EFDF6C},161
3259,TOBACCO OUTLET,1525 W THARPE ST,,877-0291,#04,1525,W,THARPE,COM,5885,-84.31268115,30.46225715,807,32303,ST,,PENCEP,4/27/2016 0:00,FL,TALLAHASSEE,18,,{F32F08F9-731F-4EA5-AF30-9806515EFD0A},
3260,PHIPPS FIRM,215 S MONROE ST,,222-2717,#802,215,S,MONROE,COM,5886,-84.28029091,30.44023917,105,32301,ST,,PENCEP,,FL,TALLAHASSEE,5,,{AFA21067-5CFE-4EF7-9312-6AB2C09D1274},
3261,PHOENIX CONSTRUCTION & FENCING,538 PARK AVE E,,222-3768,#101,538,,PARK,COM,5887,-84.27573249,30.44224812,101,32301,AVE,E,PENCEP,9/22/2014 0:00,FL,TALLAHASSEE,5,,{6399E832-FD4B-4C9C-9E8C-364F33DD213C},
3262,PHOENIX CONSULTING,1201 HAYS ST,,222-4704,,1201,,HAYS,COM,5888,-84.26275876,30.44235879,104,32301,ST,,PENCEP,10/1/2014 0:00,FL,TALLAHASSEE,5,,{5BAB3A7C-B11D-48B7-925B-4D7FD539F630},
3263,PHOENIX ENVIRONMENTAL GROUP,2916 PARK AVE E,,878-3331,,2916,,PARK,COM,5889,-84.22832989,30.44227526,603,32301,AVE,E,PENCEP,5/11/2016 0:00,FL,TALLAHASSEE,6,,{38954B52-B927-4F17-8871-6CA868D31FF7},
3264,LA MORELIANA MEXICAN GROCERY,2320 N MONROE ST,,,A,2320,N,MONROE,COM,5890,-84.29098619,30.47112647,201,32303,ST,,PENCEP,9/17/2018 0:00,FL,TALLAHASSEE,19,,{5A64274A-B267-4771-8F37-B65DA6820DBB},
3265,GARDEN CLUB BAR,1208 S ADAMS ST,,,H,1208,S,ADAMS,ALC,3326,-84.28204762,30.43224806,301,32301,ST,,PENCEP,11/12/2015 0:00,FL,TALLAHASSEE,10,,{ECBACE51-0C07-4E8E-80B6-01910DDD64F0},162
3266,MERIDIAN CONSULTING,2864 REMINGTON GREEN CIR,,386-9898,C,2864,,REMINGTON GREEN ,COM,5120,-84.24477696,30.4905482,908,32308,CIR,,PENCEP,,FL,TALLAHASSEE,4,,{3A38EADD-EA99-4E27-8EE0-C2FBF8B423C0},
3267,MERIDIAN HEALTHCARE GROUP,3500 FINANCIAL PLZ,,325-7777,#200,3500,,FINANCIAL,COM,5121,-84.25047674,30.50952885,900,32312,PLZ,,PENCEP,,FL,TALLAHASSEE,1,,{89B3B3D9-DD82-4BF5-95DB-F0B5966433B5},
3268,MERIDIAN MANAGEMENT & REALTY,221 E 6TH AVE,,222-8702,,221,E,6TH,COM,5122,-84.2796429,30.45607975,109,32303,AVE,,PENCEP,,FL,TALLAHASSEE,5,,{1E772981-32A8-464A-AEBA-707118F71EEC},599
3269,ROBERT KENON MBA,630 W BREVARD ST,,224-2522,,630,W,BREVARD,COM,6375,-84.29236987,30.44941021,108,32304,ST,,PENCEP,11/12/2015 0:00,FL,TALLAHASSEE,15,,{1DC01F1F-6977-40E3-B246-0DA3E0856895},
3270,ROBERT M LEVY & ASSOCIATES,108 E JEFFERSON ST,,681-0254,B,108,E,JEFFERSON,COM,6376,-84.28147787,30.43976816,105,32301,ST,,PENCEP,,FL,TALLAHASSEE,15,,{8595C73B-678A-495F-8F57-D43617646127},
3271,ROBERT MURRELL & STEPHEN SILVERS DMD,1286 TIMBERLANE RD,,893-0711,,1286,,TIMBERLANE,MED,6377,-84.25801314,30.50380284,900,32312,RD,,PENCEP,,FL,TALLAHASSEE,1,,{DF4F746A-1F53-471C-B391-72CEB78FB4CA},342
3272,ROBERT MURRELLL & STEPHEN SILVERS DM,1286 TIMBERLANE RD,,893-0711,,1286,,TIMBERLANE,COM,6378,-84.25801314,30.50380284,900,32312,RD,,PENCEP,,FL,TALLAHASSEE,1,,{558467E3-0A7E-40FC-AD56-02D3B92E3A8E},
3273,ROBERT S HIGHTOWER ATTORNEY AT LAW,241 E VIRGINIA ST,,222-3363,,241,E,VIRGINIA,COM,6382,-84.28009073,30.44559739,101,32301,ST,,PENCEP,,FL,TALLAHASSEE,5,,{A50E7816-305A-4A14-8F96-7DBBD6E9BC1E},599
3274,ROBERT S MURRELL DMD,1286 TIMBERLANE RD,,893-0711,,1286,,TIMBERLANE,MED,6384,-84.25801314,30.50380284,900,32312,RD,,PENCEP,,FL,TALLAHASSEE,1,,{47D63788-E086-47FF-A9DB-471A26052C95},342
3275,ROBERT W COGGINS CPA,212 OFFICE PLAZA DR,,942-0038,,212,,OFFICE PLAZA,COM,6385,-84.25989963,30.44396148,104,32301,DR,,PENCEP,,FL,TALLAHASSEE,5,,{EEA97D44-AFCB-4420-BBEB-A83A2935C533},599
3276,ROBERT W DAVIS ARCHITECT,426 WILLIAMS ST,,6810198,,426,,WILLIAMS,COM,6386,-84.27643765,30.45229786,109,32303,ST,,PENCEP,,FL,TALLAHASSEE,5,,{2DE8012E-F9F5-40E3-B9D0-0576444CED3B},599
3277,ROBERTS & EGAN PA,217 S ADAMS ST,,,,217,S,ADAMS,COM,6388,-84.28164938,30.44007149,105,32301,ST,,PENCEP,,FL,TALLAHASSEE,15,,{42075976-C83A-4FD2-9E04-7F233A232C36},599
3278,ROBERTS ELEMENTARY SCHOOL,5777 PIMLICO DR,,488-0923,,5777,,PIMLICO,EDU,6389,-84.18184437,30.53128534,700,32309,DR,,PENCEP,7/8/2019 0:00,FL,TALLAHASSEE,2,,{1521DC77-1146-4746-AC97-536C2C53792E},213
3279,ROBERTS JEWELRY & DESIGNS,1950 THOMASVILLE RD,,422-1373,M,1950,,THOMASVILLE,COM,6390,-84.26932894,30.46720596,201,32303,RD,,PENCEP,,FL,TALLAHASSEE,3,,{13772E96-AC3F-485C-A2C7-776B865A0248},
3280,SMOOTHIE KING,1603 W TENNESSEE ST,,,,1603,W,TENNESSEE,RST,8507,-84.30785983,30.44870092,107,32304,ST,,PENCEP,1/26/2015 0:00,FL,TALLAHASSEE,16,,{B6AB8CFD-20EE-43F6-97DD-D8BC46323F9A},161
3281,TALLAHASSEE MIDTOWN PROPERTIES,930 THOMASVILLE RD,,,,930,,THOMASVILLE,COM,3820,-84.27960453,30.45222886,109,32303,RD,,PENCEP,8/24/2016 0:00,FL,TALLAHASSEE,5,,{9BA2ABDC-CBC0-4CB7-A3EE-4988BEF55F42},
3282,HOAGIE EXPRESS,2720 S BLAIR STONE RD,,878-1370,,2720,S,BLAIR STONE,RST,3822,-84.24970997,30.42393711,600,32301,RD,,PENCEP,,FL,TALLAHASSEE,8,,{5F7233A6-3801-4686-A1D2-6F49D2FC8685},161
3283,VICTORY CHAPEL,2810 SHARER RD,,,#23,2810,,SHARER,REL,8727,-84.29732707,30.4803189,202,32312,RD,,PENCEP,5/1/2017 0:00,FL,TALLAHASSEE,19,,{EA499693-63BA-4B15-AA8F-75B44D5EE425},131
3284,SMOKIN LOS B-B-Q,926 W THARPE ST,,294-4885,,926,W,THARPE,RST,6772,-84.29750339,30.46379646,202,32303,ST,,PENCEP,4/27/2017 0:00,FL,TALLAHASSEE,19,,{9E178EE3-C299-4139-ABE4-ACBBA6FB9D50},161
3285,CVS PHARMACY,822 W PENSACOLA ST,,,,822,W,PENSACOLA,COM,6773,-84.29773138,30.43891439,105,32304,ST,,PENCEP,11/25/2015 0:00,FL,TALLAHASSEE,15,,{3FA7B9AB-5CFD-47F2-9573-E69F6D7EF002},581
3286,MCCALL SERVICES,410 E PAUL RUSSELL RD,,389-5561,,410,E,PAUL RUSSELL,COM,5050,-84.27870953,30.40565309,301,32301,RD,,PENCEP,3/26/2014 0:00,FL,TALLAHASSEE,7,,{C9033E0C-C934-4853-A52B-55EF4013C2D9},
3287,MCCARTY PARK,129 PARK AVE W,,,,129,,PARK,REC,5051,-84.28257377,30.44202555,105,32301,AVE,W,PENCEP,7/24/2017 0:00,FL,TALLAHASSEE,15,,{A981DE0D-6699-4C76-B4B4-AD12DB5698B2},938
3288,MCCASKILL APARTMENTS I,1507 MCCASKILL AVE,,386-2255,,1507,,MCCASKILL,AC,5052,-84.30660481,30.42523169,303,32310,AVE,,PENCEP,,FL,TALLAHASSEE,13,,{523C4D0C-B5BB-46E4-A5D6-0D6B3506F218},429
3289,MCCAULEY ROAD TOWNHOMES,1407 MCCAULEY RD,,878-0753,#10-28,1407,,MCCAULEY,COM,5053,-84.24776704,30.4587776,102,32308,RD,,PENCEP,,FL,TALLAHASSEE,6,,{612068AF-1678-4B9B-8FB9-C0B26486B4C9},
3290,MCCONNAUGHHAY DUFFY COONROD POPE & WEAVER,101 N MONROE ST,,,#09,101,N,MONROE,COM,8645,-84.28028967,30.44256061,101,32301,ST,,PENCEP,,FL,TALLAHASSEE,5,,{5EC3FF67-72A7-4F28-A007-1800E761C541},
3291,MCCORD BUBSEY KETCHUM & DONOHUE LLP,210 S MONROE ST,,224-2600,,210,S,MONROE,COM,5056,-84.28105637,30.44022993,105,32301,ST,,PENCEP,,FL,TALLAHASSEE,15,,{32536A26-5D7F-4F6C-B638-CAA0A065AEB5},
3292,MCCORD PARK,2121 ARMISTEAD RD,,,,2121,,ARMISTEAD,REC,5057,-84.26203386,30.4742342,906,32308,RD,,PENCEP,7/24/2017 0:00,FL,TALLAHASSEE,4,,{D196B692-93EF-44B8-8010-D21869043236},938
3293,MCDONALDS,2875 APALACHEE PKWY,,656-1117,,2875,,APALACHEE,RST,5058,-84.2316393,30.42650635,600,32301,PKWY,,PENCEP,,FL,TALLAHASSEE,8,,{AD947580-1360-4FD6-BF29-F832A4726E49},161
3294,MCDONALDS,3535 APALACHEE PKWY,,942-7712,,3535,,APALACHEE,RST,5059,-84.21431908,30.42565307,600,32311,PKWY,,PENCEP,,FL,TALLAHASSEE,8,,{8A222D9A-A2F3-4939-9EAB-4EF307B9BD3C},161
3295,,811 LAKE BRADFORD RD,,575-0722,,811,,LAKE BRADFORD,RST,5061,-84.30143928,30.43361528,106,32304,RD,,PENCEP,10/9/2019 0:00,FL,TALLAHASSEE,10,,{59085632-F574-47CD-9041-5587152FC0CF},161
3296,MCDONALDS,300 S MAGNOLIA DR,,309-0558,,300,S,MAGNOLIA,RST,5062,-84.26231807,30.43940139,104,32301,DR,,PENCEP,10/6/2016 0:00,FL,TALLAHASSEE,5,,{4BE75D3B-A5F9-4E57-A596-B573BC85A2EB},161
3297,MCDONALDS,1944 N MONROE ST,,385-7683,,1944,N,MONROE,RST,5063,-84.28506493,30.46661334,201,32303,ST,,PENCEP,,FL,TALLAHASSEE,19,,{7B68AFA8-0D28-4BA3-8CAD-ACA9E11FE968},161
3298,MCDONALDS,2800 S MONROE ST,,877-0033,,2800,S,MONROE,RST,5064,-84.28104361,30.41212898,301,32301,ST,,PENCEP,,FL,TALLAHASSEE,11,,{3064C333-7F79-4DDC-94AA-D2B035757DCE},161
3299,MCDONALDS,2026 W PENSACOLA ST,,576-0539,,2026,W,PENSACOLA,RST,5066,-84.31995071,30.44103557,400,32304,ST,,PENCEP,7/11/2016 0:00,FL,TALLAHASSEE,14,,{DC15FD78-7474-4D57-9B33-D9559E1C7C42},161
3300,MCDONALDS,672 W TENNESSEE ST,,681-6259,,672,W,TENNESSEE,RST,5067,-84.29365858,30.44510515,100,32304,ST,,PENCEP,,FL,TALLAHASSEE,15,,{045943B6-EFAC-445B-BE05-EDCC9ECFCEED},161
3301,BURGER KING,4400 W TENNESSEE ST,,,,4400,W,TENNESSEE,RST,5068,-84.35924341,30.46161357,402,32304,ST,,PENCEP,6/13/2016 0:00,FL,TALLAHASSEE,17,,{E00590F6-9B88-491A-899D-B7B2D1407518},161
3302,PAN GAS,2290 CAPITAL CIR NE,,386-6888,,2290,,CAPITAL ,GAS,8907,-84.23769819,30.48185069,901,32308,CIR,NE,PENCEP,,FL,TALLAHASSEE,4,,{0DDB08D9-6000-46DE-973F-BF472FF667B2},571
3303,BRUSTERS ICE CREAM,1709 W THARPE ST,,566-0077,,1709,W,THARPE,RST,8909,-84.31444856,30.46320793,807,32303,ST,,PENCEP,,FL,TALLAHASSEE,18,,{B598292E-5D19-4704-AC00-1A615CEBB10F},161
3304,CAPTAIN DS,151 ORANGE AVE E,,510-2896,,151,,ORANGE,RST,8910,-84.28209162,30.41210972,301,32301,AVE,E,PENCEP,,FL,TALLAHASSEE,11,,{F11ED9EA-49F4-42E0-9071-5AAA51B18A67},161
3305,US SECRET SERVICE OFFICE,3520 THOMASVILLE RD,,,#301,3520,,THOMASVILLE,GOV,8911,-84.24871795,30.50964498,900,32309,RD,,PENCEP,,FL,TALLAHASSEE,1,,{57CE3631-CC19-4C92-9783-2FBF2E43B45D},
3306,ISLAMIC CENTER OF TALLAHASSEE,3617 OLD BAINBRIDGE RD,,445-5829,,3617,,OLD BAINBRIDGE,REL,8913,-84.33878378,30.50235514,1003,32303,RD,,PENCEP,5/22/2017 0:00,FL,TALLAHASSEE,17,,{9A5D363D-8BA4-47DB-9575-0439B7728F81},131
3307,FHP TROOP H HQ,2100 MAHAN DR,,,,2100,,MAHAN,LAW,8915,-84.24545701,30.45462317,102,32308,DR,,PENCEP,,FL,TALLAHASSEE,6,,{6B564A06-B9AA-417D-9A2E-B0D6B1B59EC2},365
3308,TFD STATION #15,1445 BANNERMAN RD,,891-6760,,1445,,BANNERMAN,FD,7446,-84.25335181,30.58681363,1500,32312,RD,,PENCEP,,FL,TALLAHASSEE,1,,{C260AB78-47E7-4F88-858E-E05203FA3DA2},888
3309,JOHN GANDY,3463 GARBER DR,,,,3463,,GARBER,COM,7447,-84.35726621,30.46521551,800,32303,DR,,PENCEP,12/9/2019 0:00,FL,TALLAHASSEE,17,,{7878DA69-8FAE-4394-8B99-1CAF83308B65},580
3310,TGI FRIDAYS,3390 CAPITAL CIR NE,,422-8443,,3390,,CAPITAL ,RST,7449,-84.24801654,30.49907023,908,32308,CIR,NE,PENCEP,,FL,TALLAHASSEE,3,,{F95516F7-0829-41CB-A1DB-62E94503A6E6},161
3311,DRIVE IT AWAY MOTORS,2540 W TENNESSEE ST,,,,2540,W,TENNESSEE,COM,7450,-84.33016844,30.44949396,400,32304,ST,,PENCEP,10/27/2016 0:00,FL,TALLAHASSEE,17,,{E53B7041-F48A-4AA7-A837-B8AA159CCCBD},
3312,TIME SAVER,2520 W THARPE ST,,385-1002,,2520,W,THARPE,GAS,7506,-84.33363387,30.46582369,800,32303,ST,,PENCEP,7/31/2019 0:00,FL,TALLAHASSEE,17,,{E09F4B75-72FF-4D9F-8F7B-71B7759DA8BF},571
3313,TIMELESS TRADITIONS A UNIQUE BOUTIQUE,3610 SHAMROCK W,,412-0229,#01,3610,,SHAMROCK,COM,7507,-84.22434449,30.51395573,700,32309,,W,PENCEP,9/8/2014 0:00,FL,TALLAHASSEE,2,,{0916A6B3-60FD-4602-89CB-068D3A880C78},
3314,RESIDENCES AT OLD SCHOOL,629 W PENSACOLA ST,,,,629,W,PENSACOLA,AC,8948,-84.29203562,30.43857543,105,32304,ST,,PENCEP,,FL,TALLAHASSEE,10,,{1CEB2CA4-F4A6-43A4-B9B5-E4097FC0278E},429
3315,WALGREENS,1202 N MAGNOLIA DR,,877-1407,,1202,N,MAGNOLIA,COM,8949,-84.26315655,30.45579125,110,32303,DR,,PENCEP,1/14/2014 0:00,FL,TALLAHASSEE,5,,{7152CDC5-087B-42D1-9DE3-9608C6C89672},581
3316,DR DEAN & DR HAMILTON,2724 CAPITAL CIR NE,,385-4444,,2724,,CAPITAL ,MED,8951,-84.2401409,30.48795717,908,32308,CIR,NE,PENCEP,,FL,TALLAHASSEE,4,,{0E6351D0-0548-4F3C-91AE-2FAC35522957},342
3317,SUMMERCHASE TOWNHOMES,4434 GEARHART RD,,562-8708,,4434,,GEARHART,AC,8953,-84.35004334,30.48235148,806,32303,RD,,PENCEP,5/3/2017 0:00,FL,TALLAHASSEE,17,,{6ACA95DC-7591-4D9A-AC13-B510EB29F7D2},429
